Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Min,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Fwd PSH Flags,Bwd Packets/s,Min Packet Length,FIN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Active Mean,Active Std,Idle Std,Label_cleaned
117,2,12,6,0,0,102564.1026,17094.01709,117.0,117,117,0,0.0,0,0.0,6,0,0,1,0,0,252,-1,20,0.0,0.0,0.0,0
8163777,4,24,6,0,0,2.939815725,0.489969288,2721259.0,250,250,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,650.0,0.0,0.0,1
115791754,22,2986,0,2910,0,80.67932022,0.302266775,3405639.824,1,1,116000000,9649311.5,0,0.112270516,0,0,1,0,0,0,65535,0,32,20311.0,0.0,0.0,0
142755,47,1331,0,4344,0,771125.3546,742.5309096,1359.571429,0,1,119765,2064.913793,0,413.2955063,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
49490,4,180,45,106,106,7920.792079,121.2366135,9898.0,1,1,191,191.0,0,40.41220449,45,0,0,0,0,0,-1,-1,20,0.0,0.0,0.0,0
173,2,86,43,59,59,1179190.751,23121.38728,57.66666667,3,3,48,48.0,0,11560.69364,43,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
2033082,4,24,6,0,0,11.80473783,1.967456305,677694.0,19,19,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
23981,1,56,56,72,72,5337.558901,83.39935782,23981.0,23981,0,0,0.0,0,41.69967891,56,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
50437,1,42,42,135,135,3509.328469,39.65342903,50437.0,50437,0,0,0.0,0,19.82671452,42,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
699546,3,26,0,11595,0,16629.35675,10.00648992,116591.0,40,40,699451,233150.3333,0,5.717994242,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
168963,1,44,44,60,60,615.5193741,11.83691104,168963.0,168963,0,0,0.0,0,5.91845552,44,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
8626184,4,24,6,0,0,2.782226764,0.463704461,2875394.667,315,315,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,738.0,0.0,0.0,1
1,2,0,0,0,0,0.0,2000000.0,1.0,1,1,0,0.0,0,0.0,0,0,0,1,0,0,130,-1,32,0.0,0.0,0.0,0
142403,45,1319,0,4344,0,739036.3967,723.2993687,1396.107843,1,1,119460,2095.789474,0,407.2947901,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
865882,3,26,0,5840,0,13434.85602,10.39402598,108235.25,49,49,865771,173154.2,0,6.929350651,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
2988853,4,24,6,0,0,8.029836195,1.338306032,996284.3333,200,200,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
7571699,4,24,6,0,0,3.169698109,0.528283018,2523899.667,324,324,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,671.0,0.0,0.0,1
158,2,94,47,63,63,1392405.063,25316.4557,52.66666667,3,4,3,3.0,0,12658.22785,47,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
165,2,74,37,53,53,1090909.091,24242.42424,55.0,3,3,48,48.0,0,12121.21212,37,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
7617841,4,24,6,0,0,3.150498941,0.525083157,2539280.333,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,4.0,0.0,0.0,1
188080,43,1313,0,4344,0,562101.2335,526.3717567,1919.183673,1,47,164817,2996.672727,0,297.7456402,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
446543,3,26,0,10135,0,26051.24255,17.91540792,63791.85714,3,3,446449,111612.25,0,11.19712995,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
170,2,76,38,54,54,1082352.941,23529.41176,56.66666667,4,4,48,48.0,0,11764.70588,38,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
100307,3,26,0,10135,0,115973.9599,79.75515168,14329.57143,4,42,100244,25061.0,0,49.8469698,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
2407604,4,24,6,0,0,9.968416733,1.661402789,802534.6667,336,336,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
61544,1,53,53,102,102,2518.523333,32.49707526,61544.0,61544,0,0,0.0,0,16.24853763,53,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
118987,22,1169,0,2896,0,376057.8887,411.8096935,2478.895833,2,49,95708,3681.076923,0,226.9155454,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
141527,45,1319,0,4344,0,746938.7467,692.4473775,1459.041237,0,47,118501,2278.865385,0,374.486847,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
120792,1,48,48,100,100,1225.246705,16.55738791,120792.0,120792,0,0,0.0,0,8.278693953,48,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
9122761,5,30,6,0,0,3.288478126,0.548079688,2280690.25,227,227,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1147.0,0.0,0.0,1
965445,3,26,0,4380,0,12049.36584,9.322126066,120680.625,3,40,965307,193061.4,0,6.214750711,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
854432,3,26,0,5840,0,13607.87049,9.362945208,122061.7143,60,141,854372,213593.0,0,5.851840755,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
867301,3,26,0,4380,0,13412.87511,10.3770202,108412.625,2,147,867299,173459.8,0,6.918013469,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
48750,1,43,43,130,130,3548.717949,41.02564103,48750.0,48750,0,0,0.0,0,20.51282051,43,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
6745132,4,24,6,0,0,3.55812162,0.59302027,2248377.333,328,328,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,747.0,0.0,0.0,1
4726615,4,24,6,0,0,5.077629551,0.846271592,1575538.333,352,352,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
254,2,94,47,110,110,1236220.472,15748.0315,84.66666667,1,1,1,1.0,0,7874.015748,47,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
142224,45,1307,0,4344,0,733111.1486,696.0850489,1451.265306,1,1,119220,2249.433962,0,379.682754,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
3979346,4,24,6,0,0,6.031141801,1.0051903,1326448.667,272,272,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
4999085,4,24,6,0,0,4.800878561,0.800146427,1666361.667,223,223,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
154,1,0,0,0,0,0.0,12987.01299,154.0,154,0,0,0.0,0,6493.506494,0,0,0,1,0,1,130,65535,32,0.0,0.0,0.0,0
16,3,18,6,6,6,1500000.0,250000.0,5.333333333,1,1,0,0.0,0,62500.0,6,0,0,1,0,0,256,229,20,0.0,0.0,0.0,1
11469,3,26,0,4380,0,1013776.266,784.7240387,1433.625,4,4,11347,2269.4,0,523.1493591,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
818352,3,26,0,5840,0,14207.82255,9.775744423,116907.4286,2,189,818306,204576.5,0,6.109840264,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
48338,1,38,38,106,106,2979.022715,41.37531549,48338.0,48338,0,0,0.0,0,20.68765774,38,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
895618,3,26,0,4380,0,12982.09728,10.04892711,111952.25,9,80,895584,179116.8,0,6.69928474,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
47946,1,81,81,163,163,5089.058524,41.71359446,47946.0,47946,0,0,0.0,0,20.85679723,81,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
1551797,3,26,0,5840,0,7496.470221,5.799727671,193974.625,12,64,1551742,310348.4,0,3.866485114,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
10440135,5,30,6,0,0,2.873526061,0.47892101,2610033.75,326,326,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1190.0,0.0,0.0,1
722684,4,24,6,0,0,33.20953556,5.534922594,240894.6667,313,313,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
359021,3,26,0,8760,0,32385.29223,19.49746672,59836.83333,25,417,358996,119665.3333,0,11.14140956,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
210,2,90,45,61,61,1009523.81,19047.61905,70.0,48,49,48,48.0,0,9523.809524,45,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
9629928,4,24,6,0,0,2.492230472,0.415371745,3209976.0,4,4,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1005.0,0.0,0.0,1
118946,21,1169,0,4344,0,400534.6964,386.7301128,2643.244444,4,64,95584,3982.666667,0,210.1794091,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
282078,3,442,0,860,0,4658.286006,24.81583108,47013.0,1,23310,258840,86280.0,0,14.1804749,0,0,1,0,0,1,8192,31,20,0.0,0.0,0.0,0
1551779,3,26,0,5840,0,7496.557177,5.799794945,193972.375,13,69,1551724,310344.8,0,3.866529963,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
122255,22,1169,0,2896,0,401537.7694,425.3404769,2397.156863,1,54,98996,3413.655172,0,245.3887367,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
54,1,0,0,0,0,0.0,37037.03704,54.0,54,0,0,0.0,0,18518.51852,0,0,0,1,1,1,59,439,32,0.0,0.0,0.0,0
4858876,4,24,6,0,0,4.939413971,0.823235662,1619625.333,373,373,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
332,2,90,45,103,103,891566.2651,12048.19277,110.6666667,1,13,1,1.0,0,6024.096386,45,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
7651352,4,24,6,0,0,3.136700547,0.522783424,2550450.667,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,5.0,0.0,0.0,1
82779,4,24,6,0,0,289.9286051,48.32143418,27593.0,234,234,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
142825,47,1325,0,4344,0,770705.4087,728.1638369,1386.650485,1,1,119651,2136.625,0,399.0897952,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
3,2,12,6,0,0,4000000.0,666666.6667,3.0,3,3,0,0.0,0,0.0,6,0,0,1,0,0,40905,-1,20,0.0,0.0,0.0,0
67518313,17,2728,0,568,0,76.76435873,0.503567084,2046009.485,34,87851,67400000,4214410.625,0,0.251783542,0,0,1,0,0,1,8192,267,20,506232.5,1024695.797,6126.042398,0
8403319,4,24,6,0,0,2.856014391,0.476002399,2801106.333,339,339,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,862.0,0.0,0.0,1
49296,5,30,6,0,0,608.5686465,101.4281078,12324.0,173,173,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
37212,1,48,48,48,48,2579.812964,53.74610341,37212.0,37212,0,0,0.0,0,26.8730517,48,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
10209199,4,24,6,0,0,2.350821059,0.39180351,3403066.333,331,331,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,751.0,0.0,0.0,1
59602,3,26,0,5840,0,195077.3464,151.0016442,7450.25,44,94,59534,11906.8,0,100.6677628,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
77690849,2,93,42,176,111,4.891180942,0.051486115,25900000.0,71356,77600000,77600000,77600000.0,0,0.025743058,42,0,0,0,0,1,-1,-1,20,76432.0,0.0,0.0,0
879840,2,20,0,7215,0,13214.90271,7.955991999,146640.0,4,2251,879753,219938.25,0,5.682851428,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
80761879,2,111,49,105,90,3.788916303,0.049528318,26900000.0,50168,80700000,80700000,80700000.0,0,0.024764159,49,0,0,0,0,1,-1,-1,20,59412.0,0.0,0.0,0
9174867,4,24,6,0,0,2.615841734,0.435973622,3058289.0,218,218,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,524.0,0.0,0.0,1
914144,3,26,0,8760,0,12725.56621,8.75135646,130592.0,3,3,914099,228524.75,0,5.469597788,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
6110,3,26,0,5840,0,1902945.99,1472.99509,763.75,46,137,6024,1204.8,0,981.9967267,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
66650,3,26,0,10135,0,174538.6347,120.0300075,9521.428571,3,3,66625,16656.25,0,75.01875469,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
10045863,4,24,6,0,0,2.389043131,0.398173855,3348621.0,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,4.0,0.0,0.0,1
2444248,5,30,6,0,0,12.27371363,2.045618939,611062.0,273,273,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
914014,3,26,0,7215,0,12727.37617,8.752601164,130573.4286,3,17,913999,228499.75,0,5.470375727,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
84219,3,26,0,4380,0,138127.9759,106.8642468,10527.375,3,97,84134,16826.8,0,71.24283119,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
126941,2,12,6,0,0,94.53210547,15.75535091,126941.0,126941,126941,0,0.0,0,0.0,6,0,0,1,0,0,253,-1,20,0.0,0.0,0.0,0
888998,3,26,0,5840,0,13085.51875,10.12375731,111124.75,2,3,888896,177779.2,0,6.749171539,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
185687,47,1325,0,4344,0,577132.4864,570.8531023,1768.447619,1,1,162498,2801.689655,0,317.7389909,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
50736,2,102,51,79,79,5124.566383,78.83948281,16912.0,3,49,3,3.0,0,39.41974141,51,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
136196,3,26,0,4380,0,85413.66854,66.08123587,17024.5,3,40,136010,27202.0,0,44.05415724,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
6505375,9,387,0,1981,0,598.1207847,2.45950464,433691.6667,49,123,595073,99178.83333,0,1.07603328,0,0,1,0,0,0,8192,4706,20,795111.0,0.0,0.0,0
1047425,3,26,0,4380,0,11106.28446,8.592500656,130928.125,3,128,1047364,209472.8,0,5.728333771,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
71918,4,172,43,227,227,8704.357741,83.42834895,14383.6,1,1,4,4.0,0,27.80944965,43,0,0,0,0,0,-1,-1,32,0.0,0.0,0.0,0
24080,2,84,42,141,141,15199.33555,166.1129568,8026.666667,49,49,49,49.0,0,83.05647841,42,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
142230,53,1343,0,2896,0,784138.3674,801.5186669,1258.672566,1,1,119255,1987.583333,0,428.8827955,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
9648753,4,24,6,0,0,2.487368057,0.414561343,3216251.0,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,5.0,0.0,0.0,1
3180193,5,30,6,0,0,9.433389735,1.572231622,795048.25,238,238,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
63041,1,65,65,124,124,2998.048889,31.72538507,63041.0,63041,0,0,0.0,0,15.86269253,65,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
915826,3,26,0,5840,0,12702.19452,9.827194249,114478.25,3,17,915774,183154.8,0,6.551462832,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
877592,3,26,0,4380,0,13255.5903,10.25533505,109699.0,2,4,877556,175511.2,0,6.836890035,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
1038735,3,26,0,10135,0,11199.19903,7.701675596,148390.7143,5,37,1038683,259670.75,0,4.813547247,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
102033,2,64,32,98,98,2548.195192,39.20300295,34011.0,1,1,11,11.0,0,19.60150148,32,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
821857,3,26,0,8760,0,14147.22999,9.734053491,117408.1429,6,6,821791,205447.75,0,6.083783432,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
827632,3,26,0,8675,0,14048.51432,8.457865331,137938.6667,8,8,827499,275833.0,0,4.833065904,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
9740076,2,100,42,139,58,30.49257521,0.410674414,3246692.0,48040,9692036,9663326,9663326.0,0,0.205337207,42,0,0,0,0,1,-1,-1,20,76750.0,0.0,0.0,0
4880255,4,24,6,0,0,4.917775813,0.819629302,1626751.667,257,257,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
6044025,4,24,6,0,0,3.970863787,0.661810631,2014675.0,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,999.0,0.0,0.0,1
46,1,0,0,0,0,0.0,43478.26087,46.0,46,0,0,0.0,0,21739.13043,0,0,0,1,1,1,340,229,32,0.0,0.0,0.0,0
197144,45,1313,0,4344,0,514152.0919,512.3158706,1971.44,1,48,174147,3166.309091,0,284.0563243,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
3,2,53,0,0,0,17700000.0,666666.6667,3.0,3,3,0,0.0,1,0.0,0,0,0,1,0,0,408,-1,32,0.0,0.0,0.0,0
7749417,4,24,6,0,0,3.097007168,0.516167861,2583139.0,336,336,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,765.0,0.0,0.0,1
196158,46,1319,0,4344,0,524220.2714,509.7931259,1981.393939,0,0,173020,3264.528302,0,275.288288,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
8770487,4,24,6,0,0,2.736450097,0.456075016,2923495.667,365,365,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,861.0,0.0,0.0,1
6523113,4,24,6,0,0,3.679224934,0.613204156,2174371.0,232,232,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,806.0,0.0,0.0,1
8773787,5,30,6,0,0,3.419276078,0.569879346,2193446.75,3,3,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,5998.0,0.0,0.0,1
4,2,12,6,0,0,3000000.0,500000.0,4.0,4,4,0,0.0,0,0.0,6,0,0,1,0,0,32,-1,20,0.0,0.0,0.0,0
1281820,3,26,0,5840,0,9075.377198,7.021266637,160227.5,3,4,1281776,256355.2,0,4.680844424,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
8682802,4,24,6,0,0,2.764084681,0.46068078,2894267.333,154,154,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,572.0,0.0,0.0,1
35992,3,26,0,4380,0,323210.7135,250.0555679,4499.0,16,61,35915,7183.0,0,166.7037119,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
49,2,0,0,0,0,0.0,40816.32653,49.0,49,49,0,0.0,0,0.0,0,0,0,1,0,0,277,-1,32,0.0,0.0,0.0,0
195966,47,1325,0,2896,0,517304.0221,530.7043058,1902.582524,1,1,172856,3086.714286,0,290.866783,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
1173370,4,24,6,0,0,20.45390627,3.408984378,391123.3333,340,340,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
151,2,72,36,52,52,1165562.914,26490.06623,50.33333333,3,3,4,4.0,0,13245.03311,36,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
911971,3,26,0,5840,0,12755.88807,9.868734861,113996.375,2,3,911888,182377.6,0,6.579156574,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
49834,2,80,40,101,101,5658.787173,80.26648473,16611.33333,3,3,4,4.0,0,40.13324236,40,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
8893782,5,30,6,0,0,3.373143169,0.562190528,2223445.5,3,3,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1021.0,0.0,0.0,1
8770794,4,24,6,0,0,2.736354314,0.456059052,2923598.0,1001,1001,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,2010.0,0.0,0.0,1
24108,1,45,45,109,109,6387.921022,82.96001327,24108.0,24108,0,0,0.0,0,41.48000664,45,0,0,0,0,1,-1,-1,40,0.0,0.0,0.0,0
189269,49,1331,0,2896,0,566241.6983,554.765968,1819.894231,1,1,165964,3017.527273,0,295.8751829,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
9187910,5,30,6,0,0,3.265160412,0.544193402,2296977.5,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1003.0,0.0,0.0,1
143726,49,1325,0,2896,0,735552.3705,744.4721206,1355.90566,1,1,120498,2114.0,0,403.5456354,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
604522,3,26,0,11595,0,19243.30297,11.57939661,100753.6667,6,49,604469,201489.6667,0,6.616798065,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
2017972,5,30,6,0,0,14.86641044,2.477735073,504493.0,4,4,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
12037691,5,30,6,0,0,2.492172295,0.415362049,3009422.75,3,3,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,4002.0,0.0,0.0,1
196861,44,1319,0,4344,0,544343.4708,518.132083,1949.118812,1,1,173811,3049.315789,0,294.6241257,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
115799649,23,2219,0,1418,0,91.98646189,0.379966609,2693015.093,3,3,111000000,5536054.95,0,0.1813477,0,0,1,0,0,0,29200,377,32,54158.25,61413.52299,1434095.006,0
46633606,2,101,42,128,75,6.518903985,0.085775052,15500000.0,46331,46600000,46600000,46600000.0,0,0.042887526,42,0,0,0,0,1,-1,-1,32,46331.0,0.0,0.0,0
6731899,4,24,6,0,0,3.565115876,0.594185979,2243966.333,242,242,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,635.0,0.0,0.0,1
13154,3,26,0,8760,0,883913.6384,532.1575186,2192.333333,168,306,12948,4316.0,0,304.0900106,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
139895,1,60,60,231,231,2080.131527,14.29643661,139895.0,139895,0,0,0.0,0,7.148218307,60,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
1668305,3,26,0,5840,0,6972.945594,5.394697013,208538.125,2,4,1668256,333651.2,0,3.596464675,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
23752,2,62,31,180,180,17766.92489,168.406871,7917.333333,4,4,4,4.0,0,84.2034355,31,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
113789,2,64,32,126,126,2777.06984,35.15278278,37929.66667,4,4,190,190.0,0,17.57639139,32,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
1280276,2,20,0,7215,0,9081.635522,5.467571055,213379.3333,4,837,1280147,320036.75,0,3.905407896,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
5122415,4,24,6,0,0,4.685290044,0.780881674,1707471.667,246,246,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,603.0,0.0,0.0,1
141785,44,1313,0,2896,0,670726.8047,698.2402934,1446.785714,1,1,118889,2201.648148,0,387.9112741,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
9186768,6,36,6,0,0,3.918679562,0.65311326,1837353.6,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1998.0,0.0,0.0,1
8578604,4,24,6,0,0,2.797657987,0.466276331,2859534.667,273,273,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,651.0,0.0,0.0,1
84776,1,48,48,48,48,1132.395961,23.59158252,84776.0,84776,0,0,0.0,0,11.79579126,48,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
155,2,102,51,67,67,1522580.645,25806.45161,51.66666667,3,3,3,3.0,0,12903.22581,51,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
9628804,4,24,6,0,0,2.492521397,0.415420233,3209601.333,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1009.0,0.0,0.0,1
85018123,3,148,45,142,108,6.057531992,0.070573188,17000000.0,25281,6110104,84200000,42100000.0,0,0.035286594,45,0,0,0,0,1,-1,-1,20,447115.0,462143.779,51000000.0,0
1011112,4,24,6,0,0,23.73624287,3.956040478,337037.3333,195,195,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
1064,3,18,6,6,6,22556.39098,3759.398496,354.6666667,2,2,0,0.0,0,939.8496241,6,1,0,0,0,0,0,0,20,0.0,0.0,0.0,0
25890,3,26,0,4380,0,449324.0633,347.6245655,3236.25,3,141,25813,5162.6,0,231.7497103,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
197560,44,1313,0,4344,0,542387.1229,506.1753391,1995.555556,1,48,174307,3169.218182,0,283.4581899,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
6037912,5,30,6,0,0,4.968605041,0.82810084,1509478.0,3,3,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,4006.0,0.0,0.0,1
110745,3,26,0,4380,0,105043.1171,81.26777733,13843.125,3,4,110692,22138.4,0,54.17851822,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
60270,1,48,48,111,111,2638.128422,33.18400531,60270.0,60270,0,0,0.0,0,16.59200265,48,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
142478,49,1325,0,2896,0,741995.2554,743.9745083,1356.933333,2,48,119519,2134.267857,0,400.0617639,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
6531677,8,369,0,1460,0,660.0142659,1.9903005,544306.4167,3,3,329765,82441.25,0,0.765500192,0,0,1,0,0,0,8192,237,20,537018.0,0.0,0.0,0
887979,3,26,0,10135,0,13100.53504,9.009222065,126854.1429,4,48,887882,221970.5,0,5.630763791,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
25271,4,164,41,57,57,15511.85153,316.5683986,3610.142857,1,1,25144,8381.333333,0,158.2841993,41,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
23547,25,150,6,4344,0,2405232.089,2250.817514,452.8269231,0,2,23396,866.5185185,0,1189.111139,0,1,0,0,0,1,0,61,20,0.0,0.0,0.0,0
699176,3,26,0,7215,0,16638.15692,11.44204034,99882.28571,4,4,699062,174765.5,0,7.151275215,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
23930,2,68,34,211,211,20476.38947,167.1541997,7976.666667,3,4,3,3.0,0,83.57709987,34,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
143577,43,1301,0,4344,0,756318.909,682.5605773,1480.175258,2,2,120357,2228.833333,0,383.0697117,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
141542,44,1295,0,4344,0,726229.6703,692.373995,1459.195876,1,1,118507,2235.981132,0,381.5122013,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
